,docid,DOI,title,abstract,num_paragraph
54766,3d6zkjjy,10.1016/j.antiviral.2011.09.005,1950,33900,25
54767,9j34qwad,10.1080/22221751.2020.1743767,1701,30387,21
54768,h8ulpqpw,10.1111/jocs.14638,480,6976,8
54769,1nxfh9yt,10.1177/2045894020924566,2641,39786,19
54770,ksgo9yvi,10.1016/j.hermed.2014.01.005,1496,10965,17
54771,eatu4x4f,10.1111/ped.12475,304,884,4
54772,rxbcuseq,10.1371/journal.pbio.0040003,2664,46116,36
54773,z0da8n20,10.1111/neup.12171,2448,50256,24
54774,j8go4hsg,10.1016/b978-0-12-816352-8.00002-3,6560,69618,82
54775,9011s995,10.1371/journal.pmed.0030237,2652,55822,26
54776,i4hyzqcv,10.14740/jocmr4200,5002,75563,41
54777,1jmpn7zf,10.1057/s11231-020-09248-w,3240,47340,45
54778,hr2x49wr,10.1016/j.ajic.2017.07.019,824,3056,8
54779,r5nt3oq2,10.1016/j.str.2020.03.004,612,3105,9
54780,n0dtdfec,10.1007/978-1-4939-9748-0_15,1680,24066,21
54781,gfb1h0os,10.1097/pcc.0000000000002475,1612,29094,13
54782,e3i0ejf0,10.1111/j.1365-2672.2009.04375.x,3000,48270,30
54783,204e8z96,10.1111/imm.13030,2400,42975,25
54784,bcaerchf,10.1007/82_2018_134,2640,27750,30
54785,jl5igv5h,10.1086/508219,2231,39606,23
54786,bd2ndoug,10.1186/1743-422x-7-299,1860,15150,15
54787,6fc40fi7,10.2196/18668,3718,63752,26
54788,k596omcy,10.1093/gbe/evx251,6144,83280,48
54789,br33p9xd,10.2196/18807,1500,15255,15
54790,rpqgu8bx,10.1007/s11882-001-0082-7,2108,30974,34
54791,y247lan1,10.1016/b978-0-12-407785-0.00015-3,918,57885,51
54792,49360l2a,10.1126/sciadv.1500527,4002,74820,58
54793,5zyoddl7,10.1155/2017/7089091,2926,30668,22
54794,5xlrcjtr,10.1016/j.ejor.2005.02.076,9600,76416,64
54795,5804sjmo,10.1084/jem.20130648,2277,35409,33
54796,1pou702r,10.1093/nar/gkw718,3051,31833,27
54797,c3lmmll6,10.1101/344127,10812,107236,68
54798,htkcg0m2,10.1016/j.coesh.2020.04.006,2352,17430,21
54799,w4yvdzz5,10.3382/ps/pew054,2622,32867,23
54800,ls07rfx4,10.1017/s1047951120001845,3944,53708,58
54801,437zx0xr,10.1016/j.ajic.2006.07.002,2090,32032,22
54802,3ukq7k6e,10.1186/s12917-019-2107-2,3724,63308,28
54803,fxqseibh,10.4103/ijabmr.ijabmr_141_20,336,5656,7
54804,n1ms8m9h,10.1016/j.jhazmat.2018.12.088,2040,35232,24
54805,8txtk0b3,10.1016/j.chaos.2020.110016,1536,30168,24
54806,i6os0p47,10.1016/j.virol.2015.11.008,4080,29520,30
54807,c6cjxq07,10.1007/s40259-013-0039-0,3015,45810,45
54808,al6tifeu,10.1371/journal.pone.0232168,2772,29538,18
54809,rp9m0215,10.1038/s41541-020-0197-2,2940,32180,20
54810,5wf9c73a,10.1155/2017/1423718,3174,30843,23
54811,3l620qej,10.1016/j.vaccine.2014.04.050,2256,28296,24
54812,9m903raz,10.1371/journal.ppat.1002155,6200,103750,50
54813,19u73jds,10.1016/j.jbef.2020.100371,5593,49726,47
54814,ndbko8rf,10.1007/s42399-020-00370-5,903,3528,7
54815,5apc8by9,10.1371/journal.pbio.1002515,2875,25025,25
54816,v8vpuyum,10.3390/v10070346,3630,41760,30
54817,ekmuz4ug,10.1038/ni1519,1704,20832,24
54818,x44pl5pv,10.1016/j.tips.2018.12.003,1278,15156,18
54819,mxtnb28o,10.1016/j.biomaterials.2013.12.049,2310,37576,22
54820,6fc5mj9d,10.1189/jlb.0703315,3738,78204,42
54821,3q9x1bwm,10.1007/s11262-017-1450-2,3304,25648,28
54822,7r6m6f6c,10.3134/ehtj.10.002,1008,26672,16
54823,gmvvn2ms,10.3390/molecules16021044,2398,26202,22
54824,ot2h9s7w,10.1016/j.socscimed.2020.113119,2772,21438,18
54825,k8ixv4aa,10.1093/milmed/usz174,3275,74000,25
54826,zh7gkps2,10.1183/13993003.01768-2020,640,2490,10
54827,5joaek7q,10.3390/ijerph17103520,4700,79665,47
54828,mjgef3i6,10.1002/jcc.20186,2058,17745,21
54829,xiwsk0rm,10.1016/b978-0-12-813830-4.00003-4,2046,36036,66
54830,028avudf,10.1007/s10654-020-00646-z,1533,38199,21
54831,orr2roxz,10.1111/cmi.12029,1029,23436,21
54832,7l2xe08o,10.1016/j.sbi.2019.08.003,1054,15572,17
54833,ocp4x28x,10.1111/1469-0691.12699,1334,47995,29
54834,ak97kgj5,10.1016/b978-0-323-54696-6.00040-9,468,18590,26
54835,0lbbiq7u,10.1371/journal.pone.0045113,3480,49640,40
54836,1ptum9ql,10.1016/j.jfms.2010.11.012,1400,13370,14
54837,w1q46y63,10.1016/bs.armc.2020.04.001,3002,63916,38
54838,t3qhhqaw,10.1038/s41467-020-15637-7,2162,21896,23
54839,m9xu4zyr,10.1155/jbb/2006/63675,676,15028,26
54840,53hxvloy,10.1016/j.jocs.2011.08.007,2627,39923,37
54841,ps5dqkpf,10.1159/000228159,1690,55146,26
54842,ld1bux2h,10.1016/j.idc.2010.08.002,486,3192,6
54843,1z81rwrp,10.1371/journal.pone.0045807,2324,42560,28
54844,4w5o8jfu,10.5694/mja2.50569,1820,24822,14
54845,0fhjoxq9,10.1186/s12967-020-02364-2,2204,15892,29
54846,w1qtj76m,10.1016/j.vetmic.2017.05.013,2952,24192,24
54847,t8nia6zk,10.1186/s12939-020-01207-2,312,4028,4
54848,kclj0iw0,10.1016/j.ijchy.2020.100035,1953,15390,9
54849,iikfcc4y,10.1016/j.ijid.2014.09.003,4588,46934,31
54850,7a3szj8x,10.1016/b978-0-12-811228-1.00018-2,2812,39331,37
54851,j8xu7p0w,10.1111/jocn.15314,860,6230,10
54852,lxgofvye,10.1016/j.ijid.2020.05.045,10175,51134,37
54853,lb598ssk,10.1093/bja/aes501,2278,29376,17
54854,y6xfnl4e,10.1016/j.jocn.2020.06.006,2695,76587,49
54855,r8bzkppg,10.1186/s12864-018-5128-5,6916,77254,38
54856,iktlbqpx,10.1098/rsob.110036,1980,37580,20
54857,buorfl96,10.1038/sj.gt.3301714,3003,55968,33
54858,z6e26193,10.1016/j.eimc.2008.05.004,10272,124224,96
54859,ao2tyd4x,10.1118/1.1819532,666,28710,9
54860,0p3me0cs,10.1016/j.jmb.2007.02.069,3550,33725,25
54861,w9hemznv,10.1186/s12985-016-0506-6,2940,38520,20
54862,6hadssmh,10.1016/j.jegh.2016.05.002,2478,30744,21
54863,tzbh61or,10.1016/b978-0-12-409527-4.00016-x,16356,158484,564
54864,af8oq2d6,10.20411/pai.v2i3.186,2552,9944,44
54865,fu964fvd,10.1016/0168-1702(87)90008-6,0,11235,21
54866,atj3fad6,10.1038/s41598-018-29693-z,2140,20160,20
54867,u5ix7ytn,10.1016/j.taap.2015.11.003,7560,73920,42
54868,fvirvpyl,10.3390/v12040360,2884,29792,28
54869,j4jkn6ka,10.1155/2019/5797512,3828,65538,33
54870,ad5tnawc,10.1016/j.jviromet.2013.07.027,3201,43758,33
54871,97s4enph,10.1016/j.jpp.2009.05.004,5439,126616,49
54872,fef9qsik,10.1186/s42826-019-0027-8,1635,22350,15
54873,f679uxir,10.1038/s41590-018-0231-y,3549,39273,39
54874,jrqdyfbg,10.1016/j.virol.2011.12.009,6685,63945,35
54875,mstpf2s5,10.1016/j.otorri.2020.03.001,764,4904,4
54876,02xjq8vx,10.3390/v10100563,3848,53206,37
54877,0829z3xn,10.1002/dmrr.3354,4557,53475,31
54878,bimkggvg,10.1016/j.phrs.2016.08.016,9918,138320,38
54879,hdciyv4k,10.1016/j.ijnurstu.2005.01.006,6204,99076,47
54880,tpdgw5ba,10.1007/978-1-4614-7651-1_9,720,22176,18
54881,bj7bfis8,10.1155/2013/750803,3984,33840,24
54882,pji1hfeo,10.1016/j.scitotenv.2020.139612,4284,27993,21
54883,59cn85v4,10.1038/hr.2009.74,1300,13180,10
54884,wdc4p4bc,10.1016/s0966-842x(99)01634-0,504,1168,8
54885,d59xyjzr,10.3389/fvets.2016.00019,2805,73260,33
54886,kobtxrpf,10.4103/ijpvm.ijpvm_431_17,4902,52858,38
54887,119psbio,10.1016/j.ijbiomac.2020.06.148,2024,24541,23
54888,m73s692q,10.1159/000507876,2604,38367,21
54889,jn8w7z0t,10.1016/s0167-5699(00)01699-6,612,8550,18
54890,j8v327qz,10.1016/j.earlhumdev.2013.07.016,2835,54705,35
54891,rpeqkfxc,10.1016/j.nmni.2016.02.011,80,527,1
54892,xq35tewt,10.1186/s12992-016-0145-0,4690,93520,35
54893,1bt4kvxc,10.1292/jvms.15-0446,747,5526,9
54894,55lkfivh,10.1016/j.meegid.2019.04.016,1634,33896,19
54895,fpnu0ubr,10.1016/j.apcatb.2020.118853,11704,102080,88
54896,wq7xa9fq,10.1016/j.jcv.2007.09.008,1545,22395,15
54897,9qq42zag,10.1007/s12519-020-00347-3,1740,18100,20
54898,tuyac4oq,10.1186/s12883-017-0807-4,635,9910,5
54899,n3l2n9wt,10.1038/s41577-020-0319-0,208,956,4
54900,qu4zin3o,10.1371/journal.ppat.1008093,7228,49244,52
54901,ug7ijowz,10.1016/j.imlet.2019.03.008,3264,82240,64
54902,yr13ey5x,10.12688/wellcomeopenres.10284.2,5772,51363,39
54903,z24axj6r,10.3390/v11100972,2808,24480,24
54904,6ghjewxc,10.7759/cureus.7714,552,6888,6
54905,hwo87t5t,10.1177/2515690x20932523,450,5952,6
54906,x672pd0y,10.1016/b978-0-12-374279-7.14004-4,2730,27965,35
54907,fe4q87ot,10.1186/s13073-020-00751-4,3604,80308,34
54908,9g6dfpij,10.2527/jas.2012-6053,3335,67425,29
54909,57av5x3o,10.1371/journal.pone.0019496,2782,26312,26
54910,4bwtg6xz,10.1111/bju.15107,88,702,1
54911,na3ccs16,10.1016/j.cardfail.2020.04.009,400,13780,20
54912,u8h0py48,10.1111/dth.13858,2436,55216,29
54913,blubu1pw,10.1111/irv.12523,3792,40944,24
54914,rriuiofu,10.1016/j.jsxm.2020.04.380,1680,22884,12
54915,zukjh1hr,10.1016/j.mbs.2020.108389,55,984,1
54916,si3qml42,10.3389/fmicb.2020.00897,5056,57280,32
54917,4ua0oqbz,10.1016/j.it.2009.04.007,1139,11118,17
54918,pbqghwor,10.2147/jaa.s121276,2432,81586,38
54919,tbc4ze9n,10.1016/j.bbi.2020.06.002,2552,32758,22
54920,qpmeyqwf,10.1057/jphp.2009.13,1386,13734,18
54921,7uukeqea,10.1371/journal.pntd.0000690,1628,60764,22
54922,d3owtd98,10.3390/ijerph17051729,6327,100011,37
54923,6pwqa8zk,10.1111/ors.12527,0,2849,11
54924,vf8xhedi,10.1016/j.jairtraman.2015.02.007,4672,61174,73
54925,azgfda21,10.1016/j.imu.2020.100368,5472,85785,57
54926,p4nv2a66,10.1007/s15007-018-1580-4,3196,141236,68
54927,qudp2wc1,10.3201/eid1007.031119,396,3091,11
54928,97qg757x,10.1086/427801,4008,44160,24
54929,q1ecpfyg,10.1080/14787210.2017.1279970,4160,66196,52
54930,g8zdwovq,10.1016/j.jhin.2005.02.011,3135,26087,19
54931,j9i1wlak,10.1093/dnares/dsaa008,6716,92491,73
54932,k53eufio,10.1016/j.jep.2018.10.010,3537,106002,27
54933,maye1lat,10.1007/bf01309660,2000,10784,16
54934,2is3nsm0,10.1111/trf.15869,3612,46060,28
54935,0f6yc0qw,10.1016/b978-0-12-803077-6.00009-6,492,41246,41
54936,c3ikb81g,10.3390/pathogens9040307,602,10059,7
54937,l9yshyc7,10.1186/1479-0556-7-7,7449,98046,39
54938,6izmhty0,10.1111/j.1539-6924.2010.01427.x,1311,34661,23
54939,0zn1sqj9,10.1186/s12917-017-1253-7,4312,37128,28
54940,j2ug18id,10.1186/1471-2458-9-242,3894,50820,33
54941,ok62havd,10.1016/j.yjmcc.2020.04.031,1331,22924,11
54942,0tbhofm6,10.1016/bs.apar.2016.03.002,6678,56180,53
54943,fqvj56jl,10.1242/dmm.009704,2048,39200,32
54944,9z8kdpp1,10.3390/genes9090442,1036,19446,14
54945,6e0xfi8b,10.3134/ehtj.09.006,2412,36126,18
54946,ep6uuulm,10.1086/528377,1806,14994,21
54947,jetrio44,10.1016/j.ijid.2020.05.011,320,2840,5
54948,ajnyt1km,10.1186/1471-2334-10-114,9050,117550,50
54949,nj1p4ehx,10.1007/s12026-014-8534-z,1260,30366,21
54950,95o5z685,10.1016/j.cell.2008.04.006,336,3416,8
54951,e157ua8p,10.1093/jas/sky093,4288,81888,32
54952,ap0wfjhq,10.1111/cea.12005,2331,72224,37
54953,isqqhki4,10.1007/s00285-019-01374-z,3024,37440,36
54954,r64zqm9v,10.1016/j.gaceta.2020.05.003,2200,58260,20
54955,gloxcpzq,10.1155/2009/278246,1705,28768,31
54956,i3g8452v,10.1016/j.carbpol.2020.116505,4884,42143,37
54957,obdf7vm5,10.1007/s00296-007-0440-4,552,4568,8
54958,rn83gjdq,10.3389/fmicb.2017.01117,2862,69012,54
54959,acuvcgr9,10.3390/ijms19010054,1995,58555,35
54960,naxyw03d,10.1016/j.jmhi.2014.02.001,3800,26277,19
54961,ek1m4yiy,10.1007/s41403-020-00116-8,1133,11495,11
54962,vzv0d5ry,10.7759/cureus.8263,1302,12320,14
54963,lfqx4nv5,10.1016/j.jviromet.2014.12.004,2212,18984,28
54964,efu1tiky,10.1016/j.bmcl.2009.12.090,1212,9408,12
54965,d90vjtli,10.1016/j.drudis.2020.05.005,2294,34632,37
54966,9tqirekn,10.1186/1743-422x-8-11,1065,24765,15
54967,9wt4db9r,10.1002/clc.23406,1372,22428,28
54968,28zibl54,10.1093/cid/ciaa449,3680,38203,23
54969,1nau263l,10.1517/13543784.15.2.89,690,12825,15
54970,o360an6f,10.1093/emboj/18.20.5653,5500,43560,44
54971,ql608kif,10.1086/650581,2394,32053,19
54972,c22mytwr,10.1016/j.nwh.2020.02.002,318,378,6
54973,i2l4cq8h,10.3390/molecules21030359,6460,85272,68
54974,1ul8owic,10.1186/1476-069x-2-15,2392,51038,26
54975,o4nk6mzz,10.1371/journal.ppat.1004166,4884,56298,33
54976,gnv7yf0f,10.1016/0167-5877(94)00429-m,3420,39870,30
54977,g0gh28hu,10.1038/emi.2017.89,3996,42471,27
54978,ko3bdvo0,10.3390/v11050471,2944,63488,64
54979,bcxkycjh,10.1093/infdis/jiy261,2940,27100,20
54980,9au3nqo4,10.1186/s12864-019-6016-3,5550,96750,50
54981,48p9dkgp,10.1186/s12985-016-0551-1,1491,32697,21
54982,kzdy7d16,10.1002/ppul.24043,979,8184,11
54983,k5itcziq,10.1007/s11604-011-0620-8,1904,23953,17
54984,ocr1ttcz,10.1038/s41467-018-05276-4,3944,60668,58
54985,oul2hdyq,10.1017/s1049023x20000837,696,8696,8
54986,a8lck7ri,10.1016/s0378-8741(00)00212-9,6138,53444,62
54987,68uimhq6,10.1111/jpn.12806,7216,75727,41
54988,ubw91yq1,10.1111/tid.13286,720,27120,24
54989,t7ikg2d9,10.1016/b978-0-12-813123-7.00003-7,1462,47158,34
54990,q3bc5x63,10.1002/biot.201400387,5600,79632,56
54991,6eggfavx,10.1016/j.ando.2020.04.005,708,19512,12
54992,dmuufxtm,10.1016/j.ajog.2020.05.009,1224,10384,4
54993,4un4hrra,10.1016/j.eneco.2020.104811,2132,36777,41
54994,pd9a1em0,10.1016/j.jag.2006.09.004,5335,52470,55
54995,lpd1olqq,10.1128/jvi.00197-19,6300,104310,45
54996,7fm12vzg,10.1016/j.neurol.2015.10.005,2376,120120,44
54997,wbxtz30s,10.1016/j.rbmo.2020.04.002,322,7616,7
54998,sqf6dlcy,10.1007/s11356-020-09733-w,3161,32538,29
54999,iip0o5wh,10.3346/jkms.2018.33.e348,927,8271,9
55000,4a4n3473,10.1038/srep08850,5676,44591,43
55001,tp20y468,10.1016/j.virol.2008.09.021,3162,39644,34
55002,bueau3lw,10.1007/s11046-017-0205-x,3234,21462,42
55003,0y9x4g17,10.1007/s12033-008-9066-3,1880,15540,20
55004,okc1hovi,10.7189/jogh.10.011005,2380,78642,34
55005,0k4tsgus,10.1016/j.compedu.2004.09.001,6935,82928,73
55006,p84nmtfp,10.3201/eid1310.070033,2360,19960,20
55007,e4uaw5fy,10.1371/journal.pone.0145561,3000,33888,24
55008,gi23un26,10.1007/s12204-020-2168-1,2205,61920,45
55009,tu6g977q,10.1007/s00705-013-1701-z,936,11544,13
55010,4zu69e0y,10.1186/s12917-018-1615-9,2540,37920,20
55011,iewwd6jg,10.1371/journal.pone.0099905,2226,25179,21
55012,kx5hihnr,10.1213/ane.0000000000004845,1288,19124,28
55013,995zz6hk,10.1007/s00705-014-2136-x,462,10527,11
55014,6nd9fmz3,10.1016/j.cell.2020.03.045,3479,53116,49
55015,rw8valjp,10.1002/jmv.26005,4301,30728,23
55016,al6v3b9x,10.1186/s13054-015-1120-5,3834,56133,27
55017,i7qxe40b,10.1111/puar.13232,3120,25922,26
55018,0j5eebym,10.1016/j.jqsrt.2020.107005,3102,49566,33
55019,gkbeqifb,10.1155/2013/963748,3741,47128,43
55020,y1iu6hbc,10.1007/s11077-020-09383-2,3384,71675,47
55021,iiahpjod,10.1016/b978-0-12-818438-7.00002-2,4030,87620,65
55022,8su58m68,10.3389/fbioe.2018.00102,4224,148104,66
55023,c2wzjbgb,10.1007/s11071-020-05680-w,2646,44100,49
55024,skj40pmi,10.1111/apa.15397,0,3186,9
55025,1mpekjev,10.1016/j.cplett.2011.03.066,1918,9688,14
55026,6ql7znwx,10.1111/j.1600-0854.2005.00339.x,828,19044,18
55027,fhl0ly3x,10.1371/journal.pone.0071112,1764,24444,21
55028,c3s5n5vo,10.1093/infdis/jit590,1892,16566,22
55029,9sso5gfj,10.1007/s12199-010-0149-y,2244,23902,17
55030,ztj6o4ob,10.1007/s11469-020-00281-5,1998,27729,27
55031,9f5t9tm3,10.7554/elife.52938,845,13598,13
55032,vytcyykm,10.1016/s0140-6736(03)12162-9,540,34056,36
55033,n8q17oqw,10.1111/eci.13262,896,10016,16
55034,81wrblt6,10.1007/s10393-019-01458-8,966,9870,14
55035,w17mh66f,10.1155/2020/2683286,4212,55836,36
55036,kly09k7s,10.1097/sla.0000000000004087,1162,21980,14
55037,6qpsxmgi,10.1093/nar/gkl952,630,11556,9
55038,iw4xxkfr,10.1016/j.dnarep.2020.102868,1368,36214,38
55039,uku6squp,10.1016/j.virusres.2006.12.006,1800,23472,24
55040,dgnbfzli,10.1084/jem.20201000,854,3157,7
55041,zsbigpd0,10.1111/jth.14843,290,2430,5
55042,qzj41p51,10.1016/b978-0-12-804088-1.00024-1,1092,22288,28
55043,5omt75qr,10.1155/2011/214174,7056,78876,84
55044,x7dq1sy4,10.3389/fimmu.2020.00615,5824,58624,64
55045,frrl6hs6,10.1016/j.envpol.2012.12.010,3565,29605,31
55046,0ytn9zth,10.1111/asj.13163,923,13351,13
55047,rgrm8dil,10.1155/2020/4389089,882,8325,9
55048,9n3j2an0,10.1016/j.cpcardiol.2020.100645,1980,16236,18
55049,kfon0l9h,10.1016/s0749-0739(17)30309-7,1080,5715,15
55050,vt1sp5ai,10.1016/0092-8674(86)90075-9,3640,28315,35
55051,uq2h8rmv,10.1111/j.1348-0421.2008.00031.x,1330,25251,19
55052,gjmlopvq,10.1186/1741-7015-11-252,1992,44136,24
55053,xgp2vx6o,10.1101/mcs.a001214,3990,67865,35
55054,4q2olzx1,10.1016/j.jacbts.2020.04.001,546,12271,7
55055,vyqfh4uo,10.1038/nrg2583,5270,42098,62
55056,1kodz527,10.1134/s0026893314040050,594,17100,18
55057,nwllq288,10.1016/j.crvi.2006.02.006,2090,14322,22
55058,vtupjxo1,10.1016/j.dyepig.2020.108519,5265,54855,45
55059,l0h4stv5,10.1021/acschemneuro.0c00288,240,1042,2
55060,ql2askp2,10.1016/j.biocel.2020.105738,2280,43740,30
55061,qopf1uig,10.6026/97320630016219,378,12330,9
55062,57jwhbcv,10.3390/v6082938,3192,29064,21
55063,0s2rx3gc,10.1007/bf02121147,740,7310,10
55064,k9l5x6j1,10.1007/s41193-020-0090-4,408,5016,24
55065,mck80g0m,10.1155/2013/493960,2613,44460,39
55066,9yrxd6bi,10.1016/j.ajogmf.2020.100111,676,10790,13
55067,wc5qicka,10.3389/fimmu.2020.01100,14100,127652,94
55068,1ad18z11,10.1136/gutjnl-2020-321852,2205,40635,21
55069,rg45m42j,10.3390/cells8060559,3105,43695,45
55070,qqy9ld94,10.1016/j.cyto.2020.155143,1155,8866,11
55071,hqv9jtzv,10.1016/j.actbio.2009.10.001,2697,30163,31
55072,abb34na7,10.1016/j.medin.2010.12.003,1674,48708,27
55073,cpg56klf,10.1016/j.psychres.2020.113244,2280,13490,19
55074,71n7fxo9,10.1016/b978-0-12-809633-8.13002-x,1435,69413,41
55075,zkc4cqvt,10.4258/hir.2012.18.2.88,3520,22572,44
55076,mb1xwdqw,10.3382/ps/pey237,4515,57225,35
55077,s3963anw,10.1016/j.wjam.2020.06.001,2278,11985,17
55078,m00ua3x1,10.1007/s11739-020-02389-x,736,9848,8
55079,qw6s1t7j,10.1371/journal.pone.0121998,1782,36256,22
55080,p531jjpm,10.1101/2020.05.05.20083436,981,4077,9
55081,t996fbad,10.1007/s11427-020-1643-8,2472,38352,24
55082,ln2fym4u,10.1016/j.ymeth.2008.05.009,3120,59952,48
55083,1apexs6o,10.1177/1535676020936381,3256,38126,22
55084,7yw6c5zu,10.1099/jgv.0.000464,1725,32246,23
55085,8k9tmum6,10.1186/s12879-020-05154-9,1584,39776,22
55086,zgr2xkzk,10.1016/j.scitotenv.2020.138872,4025,31418,23
55087,8jnrc01n,10.1080/21645515.2018.1526553,2508,42240,33
55088,mgr32ftl,10.1111/liv.14540,304,2124,4
55089,2uidarm3,10.1016/j.cmi.2020.06.003,840,23370,15
55090,m9rg6d3w,10.1186/1743-422x-2-14,3045,48111,29
55091,ayzzkrf4,10.1302/0301-620x.102b6.bjj-2020-0537,2320,51678,29
55092,9erqp86r,10.1007/s10096-017-3144-z,3864,35133,21
55093,e5xb7kfw,10.1186/s12977-015-0231-z,7938,138294,54
55094,a09bf50o,10.1016/s1473-3099(09)70070-2,4389,47817,33
55095,1b3x7p6u,10.1016/j.ejmech.2019.111602,4214,46913,43
55096,d7htyfcl,10.1371/journal.ppat.1005305,5720,56240,40
55097,279ur6zt,10.1099/vir.0.052910-0,4185,53444,31
55098,l60snfap,10.1111/risa.12253,2300,35950,25
55099,7knzjnyr,10.1111/jcmm.15283,2139,32177,23
55100,rzsdaoe7,10.1111/mec.13474,6120,54111,51
55101,j2u0ny2u,10.1002/emp2.12081,1836,24548,34
55102,wifkhnkz,10.1016/j.virusres.2010.08.027,3380,23764,26
55103,soiimy63,10.3947/ic.2016.48.2.99,3132,61911,27
55104,ewe4k0m9,10.1002/pmic.201100224,4104,60116,38
55105,wph0lnzk,10.1016/j.snb.2014.04.011,1368,12420,18
55106,lyx7mnnz,10.3389/fpubh.2020.00189,1628,33066,22
55107,dnjsz8j1,10.1111/phpp.12580,791,3941,7
55108,i1e39v9m,10.1007/s11906-011-0180-4,760,11723,19
55109,7ft7wl7m,10.1086/652782,1513,23239,17
55110,tkg5r76w,10.1111/liv.14501,290,1470,5
55111,8xlcm3t2,10.1016/j.bulcan.2020.04.003,0,14056,28
55112,stun5gt7,10.1111/ajt.15918,81,327,1
55113,1wyvhmp5,10.1016/1045-1056(90)90007-m,2256,32640,24
55114,ixm3uuai,10.5114/ceji.2014.45953,1144,16718,13
55115,u7l0fd98,10.1111/tbed.13439,3300,45725,25
55116,932nb2z9,10.3961/jpmph.15.058,4408,70984,38
55117,mwaonhpj,10.1007/s11605-020-04665-9,4004,37994,22
55118,qc9njrbc,10.1007/s00277-019-03746-3,3105,30567,23
55119,etx3chnt,10.4103/0973-7847.125525,2480,35495,31
55120,vw1wkq25,10.1002/jmv.25988,2028,22308,13
55121,tf3u6956,10.1016/j.ekir.2020.04.001,2520,27500,20
55122,77903fld,10.1111/apt.15779,3735,79155,45
55123,txlkvyp9,10.1016/j.anireprosci.2018.04.066,3498,66561,33
55124,sebzbijm,10.1016/j.amjoto.2020.102550,2010,23985,15
55125,auidg9sr,10.1111/ajt.15967,760,26353,19
55126,qqpiqi8h,10.1038/s41575-020-0323-7,280,1648,4
55127,4ju3x2bf,10.1101/790444,3080,42280,28
55128,1qjwyxes,10.1002/jmv.25738,42,570,1
55129,oh85yi49,10.1016/j.bmcl.2020.127115,1250,19250,25
55130,u1zxg17k,10.1002/rmv.411,858,40942,22
55131,x7enb2z6,10.1007/bf01309475,3021,27683,19
55132,c3z3n3yz,10.1128/jcm.00512-20,1260,23600,20
55133,a5jcbbca,10.1016/j.vaccine.2016.04.020,3600,60360,30
55134,y04x9ej5,10.1038/s41366-020-0634-3,3200,41400,20
55135,gin90aef,10.1093/cid/cix681,5590,58652,43
55136,yvwt3ix7,10.1016/j.virusres.2014.05.013,4158,49938,42
55137,rw590lzf,10.1002/pro.3857,3822,64631,49
55138,xn17j7a6,10.3201/eid2507.181453,970,3650,10
55139,3ysa4twk,10.1002/cpt.1863,657,13248,9
55140,kvuti410,10.1002/pro.3805,2001,25288,29
55141,o9aa3945,10.1111/vru.12464,1440,18972,18
55142,gk29idya,10.3201/eid1002.030799,1134,4592,14
55143,517h27hc,10.1038/s41598-017-07966-3,3816,37152,36
55144,19qsszns,10.1136/annrheumdis-2020-217425,1962,29430,18
55145,3m98pj0z,10.1016/j.jaccas.2020.06.003,1197,2826,9
55146,4p7a69kz,10.1016/s0168-1702(99)00032-5,3894,26686,22
55147,ti0rpt0q,10.1016/j.jviromet.2020.113924,2574,39468,33
55148,via6ex78,10.1016/j.scitotenv.2020.139495,7175,43700,25
55149,ttfukeue,10.1093/cid/ciaa414,1577,32015,19
55150,ezp3n2pu,10.1016/j.jviromet.2008.12.008,4230,39960,30
55151,rytyuqhc,10.1186/1471-2202-14-19,3280,63222,41
55152,a21ub1e9,10.3389/fmicb.2019.01327,5796,70920,36
55153,lup6tm2s,10.1055/s-0034-1368135,3552,35016,24
55154,4rlcozy4,10.3390/foods9050593,5876,69524,52
55155,zf66zxed,10.1016/j.etiqe.2020.04.004,612,9724,17
55156,77gqjmd6,10.1016/j.ejmech.2012.02.046,9238,103974,62
55157,qro699q2,10.1007/s11882-011-0180-0,7089,70941,51
55158,mbru086i,10.1016/j.jaccas.2020.05.049,1485,3872,11
55159,95fc828i,10.1016/j.onehlt.2020.100128,3078,35586,27
55160,8kx6lzpy,10.1016/j.mehy.2020.110042,492,108,6
55161,0nvyf9in,10.1186/1478-4505-4-25,6042,182108,53
55162,uvjriyx1,10.1016/j.socscimed.2012.09.021,3478,69449,37
55163,iqe6sdq2,10.3390/nu12040988,4410,83076,42
55164,4wqv4tkw,10.1016/j.thorsurg.2012.05.002,1075,21175,25
55165,02zv1gsq,10.3389/fcimb.2017.00205,972,19089,27
55166,l8393uca,10.1038/s41584-020-0418-0,720,3040,10
55167,qpc3219m,10.1016/j.vetmic.2018.05.021,4392,83916,36
55168,dxyrpfea,10.1007/s00246-018-1994-5,2970,61875,33
55169,p93sercp,10.1016/j.heliyon.2020.e04069,2033,24643,19
55170,qoqyt94b,10.1007/s40257-020-00514-2,1440,30440,20
55171,42vqmndl,10.1016/j.ejmech.2011.04.008,5720,25520,55
55172,0pymqxwq,10.1093/jpids/piw079,2208,36552,24
55173,jdonvz4e,10.1007/s11547-011-0734-1,0,85470,37
55174,auy0h9wc,10.1016/j.physa.2015.07.034,3780,38885,35
55175,zkbktr24,10.1007/s11908-009-0031-5,3910,21896,34
55176,92hm6gx6,10.1016/j.transci.2020.102850,1290,41340,30
